id	ER-ATH-ERR1084765	ER-ATH-ERR1084764	ER-NOD-ERR1084806	ER-NOD-ERR1084805	TN-ATH-ERR1084766	TN-ATH-ERR1084768	TN-NOD-ERR1084799	TN-NOD-ERR1084798
ENSG00000236449	3.83223	2.71649	6.22055	2.00015	3.67658	0	0	5.26667
ENSG00000236468	0	0.866916	0.0961709	1.48196	0.0633898	0	0	0
ENSG00000236539	0	0.877387	0.10294	0	0.0728258	0	0	0
ENSG00000236548	0	0.880988	0.107814	0	2.18006	2.13631	2.7899	1.98412
ENSG00000236673	0	1.26162	0.136515	0	0.0891984	0	0	0
ENSG00000236682	0	0.874422	0.825082	0	0.0909436	0.163233	0	0
ENSG00000236699	1.36665	0.869798	0.14865	3.4125	0.10294	0.416472	1.71823	0.210954
ENSG00000236761	0	0.862429	2.06015	0	0.102086	2.04004	2.40086	3.24113
ENSG00000236824	0	0.859467	0.400013	0.52676	0.280793	0.314889	0	0.0633898
ENSG00000236830	2.1405	0.855816	0.593244	0	0	1.47771	0.209551	0
ENSG00000236876	0	0.84896	0.107025	0	0.0537453	0	6.4627	0
ENSG00000236988	0	0.845921	0.19279	0	0	0	0	0
ENSG00000237037	5.88746	5.72411	4.25873	4.33522	3.93031	4.93393	4.34272	4.6028
ENSG00000237070	0	0.842667	0	0.169738	2.22607	0.0633898	0	0
ENSG00000237414	0	0.836145	0	0.177949	2.61213	0.0633898	0	0
ENSG00000237474	0	0.833476	0.0728258	0.190602	0.107025	0.0517205	0	0
ENSG00000237484	0	0.826241	0.358993	0.221369	0	0	0	0
ENSG00000237513	0	0.816965	0.280793	0.200115	0	0	0	0
ENSG00000237515	2.66748	3.23504	3.67658	2.36074	2.11197	1.78209	2.21895	2.24826
ENSG00000237588	0	0.811253	0.322437	0.212361	0	0	0	0
ENSG00000237604	0	0.80968	0.30635	1.96345	2.76031	2.7899	2.96566	2.93959
ENSG00000237638	0	0.915297	0.314889	0.215796	0	0	0	0.392202
ENSG00000237693	0	0.946146	0.275319	0.218567	0	0	0	0
ENSG00000237798	0	0.916978	0	0.195797	0	0	0	0
ENSG00000237850	0	0.914201	0.0944624	0.0811494	0	0	0	0
ENSG00000237945	0	0.914201	5.06285	0.0838052	0	1.81229	0	1.57266
ENSG00000237978	0	0.907628	6.95353	5.24228	3.48983	0	6.01703	6.53411
ENSG00000238197	0	0.904711	0.177949	0.085589	0	0	0	0.400013
ENSG00000238198	0	0.894849	0.204553	0.0891984	0	0	0	0.539739
ENSG00000238261	1.79665	2.03052	0.897448	0.0891984	0	0	0	0
ENSG00000238755	0	0.887698	2.70051	0.0909436	0	0	0	0
ENSG00000239219	1.17688	0.839368	1.90357	0.0944624	0.19279	0.324	1.10674	1.12985
ENSG00000239264	9.42366	9.57871	8.4421	9.18108	9.90844	9.96854	9.91078	9.05466
ENSG00000239322	4.32817	4.33522	0.159915	2.5187	5.40999	6.49057	3.81995	3.72029
ENSG00000239335	0	0.724241	0.155094	0.100418	0	0	0	0
ENSG00000239415	0	0.718535	0.161579	0.102086	0	0	0	0
ENSG00000239527	0	0.715126	0.107025	5.5382	0	0	0	0
ENSG00000239789	0	0.712685	0.100418	0.156686	0	0	0.744377	0
ENSG00000239791	0	0.711732	0.204553	0.10294	0	0.200115	0	0
ENSG00000239809	0	0.705202	0.198726	7.00519	0	0.19279	0	0
ENSG00000240038	0	0.698066	0.190602	0.107025	0	0.187515	0	0.0268889
ENSG00000240219	0	0.692684	0.175546	0.107025	0.762319	0.175546	0.636803	0
ENSG00000240401	0	0.689516	0	0.10865	0	0.221369	0	0
ENSG00000240498	0	0.683104	0	0.117548	0.770698	0.212361	0	0
ENSG00000240563	0	0.668889	0	0.137544	0	0.107025	0	0
ENSG00000240694	0	0.666922	0	0.14865	0	0.0891984	0.51104	0
ENSG00000240720	0	0.664915	0.0909436	0	0	0.0944624	0	0
ENSG00000240758	0	0.770698	2.93959	0	0	2.66207	0	0
ENSG00000240766	0	0.804793	0.0891984	0	0	0.102086	0	0
ENSG00000240891	0	0.801592	7.81484	4.49805	5.25002	0.102086	2.66207	3.23099
ENSG00000240925	0	4.45131	4.90395	5.55292	0	0.166191	3.86985	0
ENSG00000240954	0	0.792319	0.0802844	0	0	1.28308	0	0
ENSG00000240990	0	0.788196	0.0537453	1.56676	5.56674	7.0382	4.10712	1.65832
ENSG00000241168	0	0.782118	1.17688	0	1.48196	0.116363	0.748262	0
ENSG00000241186	0	0.777243	0.348318	0	0	0.117548	0	0
ENSG00000241258	0	0.775509	0.296034	0	0.668889	0.146106	0	0
ENSG00000241288	2.72165	0.769332	0.270333	0	0	0.156686	0	0
ENSG00000241343	0	0.76433	0.23137	0	0.651781	0.159915	0	0
ENSG00000241429	0	0.760638	0.221369	0	1.18306	0	0	0
ENSG00000241472	0	0.752613	0.218567	0	0	1.23712	0	0
ENSG00000241490	0	0.732966	0.215796	0	0	0	0	0.360233
ENSG00000241570	0	0.696202	0.213028	0	0	0	0	0
ENSG00000241666	0	1.23712	0.34285	0	0.680547	4.35498	0.943726	0
ENSG00000241732	0	1.24443	0.336252	0	6.27271	0	0	3.87566
ENSG00000241935	0	1.26674	2.17808	0	0	0.864518	0	0
ENSG00000241956	0	2.70051	2.14381	0	3.4971	3.3495	0	2.21369
ENSG00000241962	0	1.20836	0	0	0	0	0	0.829654
ENSG00000242028	0	1.09988	0.380206	0	0.897448	0	0	0
ENSG00000242086	0	1.08414	0	0	0	0	0	0
ENSG00000242113	0	1.05765	0	0	0	0	0	0
ENSG00000242125	0	1.04357	0	0	0	0	0	0.51104
ENSG00000242193	0	1.03077	0	0	0	0	0	0
ENSG00000242320	0	1.10285	0	0	0	0	0	0
ENSG00000242520	0	0.983561	0	0	0	0	0	0
ENSG00000242539	0	0.976743	0	0	0	0	0	0
ENSG00000242550	0	1.19232	0	0	0	2.10746	0	0
ENSG00000242569	2.54509	1.16334	3.68288	0	2.26093	0	0	0
ENSG00000242676	0	1.11073	0	0	0	0	0	0
ENSG00000242715	4.7729	4.21166	4.57929	4.57929	6.6213	5.07649	4.91682	4.57929
ENSG00000242802	0	1.10674	0	0	0	0	0	0
ENSG00000242948	0	1.15537	0	0	0	0	0	0
ENSG00000242970	0	0.973935	3.96883	0	0	3.16235	0	0
ENSG00000243038	0	1.06549	0	0	0	0	0	0
ENSG00000243069	2.27724	1.07905	0.845921	0.845921	1.82459	1.55853	1.22602	0.507206
ENSG00000243081	0	0.991574	0	1.47294	0	0	0	0
ENSG00000243094	0	1.23317	3.04299	0	0	0	0	0
ENSG00000243113	0	1.18977	0	1.6855	0	0	0	0
ENSG00000243319	0	0	0	0.946146	0	0	0	0
ENSG00000243403	0	0	0	0	0	3.14522	0	0
ENSG00000243404	4.87108	5.14982	5.68718	6.12885	4.43274	5.72463	5.56728	5.7869
ENSG00000243445	0	3.90237	2.97869	0	0	0	0	0
ENSG00000243468	0	0	2.69435	0	0	0	0	0
ENSG00000243667	0	0	0	0	0	0	0	0
ENSG00000243753	0	0	0	0	0	0	0	0
ENSG00000243811	0	0	0	0.813975	0	0	0	0
ENSG00000243819	0	0	0	0	0	0	0	0
ENSG00000243896	5.39363	5.1939	0	4.46261	0	5.28842	6.63658	3.65412
ENSG00000243977	0	0	0	0	0	0	0	1.61201
ENSG00000244038	0	0	0	0	0	0	0	0
ENSG00000244213	2.87043	0	0	0	0	1.81947	0	2.08799
ENSG00000244306	0	0	0	0	0	0	0	0
ENSG00000244383	0	4.30568	0	2.70051	0	0	1.77182	1.91846
ENSG00000244405	0	0	0	2.27724	0	6.38	4.28801	1.97112
ENSG00000244479	3.17998	0	0	0	0	3.56088	4.13115	0
ENSG00000244693	5.10982	4.68023	4.84133	4.24378	0.248631	2.45995	3.83876	0
ENSG00000244694	0	0	0	1.21897	0.270333	0.632597	0.644542	0.845921
ENSG00000244730	4.30568	0	4.38406	5.31714	0	0	3.10169	3.02699
ENSG00000245156	0	0	0	0	0	0	0	0
ENSG00000245205	0	0	0	1.40469	1.79341	0	0	0
ENSG00000245651	0	0	0	0	3.73003	1.92763	2.76797	1.69302
ENSG00000245680	0	0	0	0	2.20427	0	0	0
ENSG00000245928	0	0	0	0	0	0	0	0
ENSG00000245937	0	0	0	0	0	0	0	0
ENSG00000245958	0	0	0	0	0	0	0	0
ENSG00000246016	0	0	0	0	0	2.42787	0	0
ENSG00000246339	0	0	0	0.683104	0	0	0	0
ENSG00000246366	0	0	0	0	0	0	0	0
ENSG00000246394	0	0	0	0	0	0	0	1.67524
ENSG00000247077	1.71823	0	0.813975	2.55284	0	0	0	0
ENSG00000247157	0	0	0	0	0	0	0	0
ENSG00000247556	1.10285	0	0	0	0	0	0.213028	0
ENSG00000247572	0	0	0	0	0	0	0	0
ENSG00000247828	0	0	0	0	2.72165	0	0	0
ENSG00000248049	0	0	0	0	0	0	0	0
ENSG00000248092	3.54872	3.22191	3.73003	2.2663	2.65102	2.751	3.07686	2.59213
ENSG00000248099	0	0	5.07667	5.96602	0	4.34272	4.39276	1.49002
ENSG00000248124	0	0	0	0	2.19822	1.90357	0.911752	1.09393
ENSG00000248166	0	0	0	0	0	0	0	0
ENSG00000248268	2.76386	0	0	0	0	0	0	0
ENSG00000248278	0	0	0	0	0	0	0	0
ENSG00000248360	5.41686	5.0892	5.66032	4.34272	2.99897	5.34324	4.84133	4.85846
ENSG00000248434	0	0	0	0	0	0	0	1.6855
ENSG00000248458	0	0	0	0	2.01748	1.85809	2.45678	2.09258
ENSG00000248498	2.0715	0	0	0	5.68525	0	0	3.94349
ENSG00000248503	0	0	0	0	0	0	0	0.570411
ENSG00000248510	0	0	1.9133	0	0	0	0	0
ENSG00000248554	0	0	0	0	0	2.18006	0	0
ENSG00000248731	0	0	0	0	0	0	0	0
ENSG00000248778	4.75665	4.21865	4.08149	7.12302	0	2.72721	5.87751	2.14381
ENSG00000249096	0	0	0	0	0	0	0	0
ENSG00000249264	0	0	0	0	0	1.20836	0	0.827444
ENSG00000249267	0	1.58312	0	0	0	0	0	0
ENSG00000249304	0	0	2.90359	0	0	0	0	0
ENSG00000249348	4.14933	4.35498	4.52147	3.60656	3.01106	3.17998	3.04299	3.25118
ENSG00000249409	0	0	0	0	0	0	0	0
ENSG00000249614	4.1143	4.52147	5.64598	3.46583	3.2476	4.04129	3.26707	4.06432
ENSG00000249621	0	0	0	0	0	0	0	0
ENSG00000249646	0	0	1.85152	5.42389	0	0	0	0
ENSG00000249731	5.27146	5.43307	6.14849	4.23076	0	4.27898	4.01367	4.54293
ENSG00000249790	0	0	0	0	0	0	0	1.58835
ENSG00000249807	2.55284	0	0	0	0	1.60947	0	0
ENSG00000249855	0	2.46989	1.55853	3.08434	0	2.12209	0.925922	2.4495
ENSG00000249859	0	0	0	0	0	0	0	0
ENSG00000249894	3.18633	0	0	0	0	0	0	0
ENSG00000249896	0	0	0	0	0	0	0	0
ENSG00000249916	3.21111	0	3.14522	0	0	0	0	0
ENSG00000249923	0	0	0	0	0.759054	0.808013	0	0
ENSG00000249961	0	0	0	2.32354	0	0	0	0
ENSG00000250069	0	0	0	0	0.930493	0	0	0
ENSG00000250127	0	0	0	0	0	0	0	0
ENSG00000250144	2.28838	2.99146	2.05009	1.42926	1.05765	0	0.921757	1.42926
ENSG00000250182	0	0	0	1.42357	1.06549	0	0.916978	0.826241
ENSG00000250240	0	0	0	0	0	0	0	0
ENSG00000250312	0	0	1.42357	0	0	0	0	0
ENSG00000250387	0	0	0	0	0	0.698066	0	0
ENSG00000250497	0	0	0	0.583817	0.699019	0	0	0.198726
ENSG00000250508	0	0	0	0	0.516555	0	0	0
ENSG00000250517	0	0	0.724241	0	0.906152	0.621429	0	0
ENSG00000250620	0	0	0	0	3.30875	5.29516	2.10218	4.66173
ENSG00000250709	2.65102	0	0	3.77911	3.06509	3.54011	0	3.54872
ENSG00000250769	0	0	2.0959	0	0	0	0	0
ENSG00000250771	0	0	0.418854	0	0	0.270333	0	2.14908
ENSG00000250899	0	0	0	0	0	0	0	0
ENSG00000251046	0	0	0.913534	0	0	0	0	0
ENSG00000251056	2.78169	0	5.28756	1.49002	2.40086	0	0.96232	2.19822
ENSG00000251079	0	2.22607	0	0	0	0	0	0
ENSG00000251161	3.11453	0	3.09783	2.44368	3.1672	3.92089	3.4125	2.60392
ENSG00000251209	0	0	0	0	0	0	0	1.80765
ENSG00000251247	0	0	0	0	3.25515	0	0	0
ENSG00000251292	0	0	0	0	0	0	0	0
ENSG00000251320	0	0	0	2.42118	2.15283	5.64658	5.54475	3.96883
ENSG00000251339	0	0	0	2.6393	0	0	0	0
ENSG00000251369	0	1.84195	0	0	0	0	0	0
ENSG00000251379	0	0	3.61235	1.89783	1.6855	3.04299	2.11197	3.5207
ENSG00000251417	0	0	0	1.04357	0	0	0	0
ENSG00000251533	0	0	5.50436	4.56537	3.8949	0	0	4.19314
ENSG00000251602	0	0	0	0.915297	0	0	0	0
ENSG00000251615	0	0	0	0	0.518727	0	0	0
ENSG00000251639	0	0	6.08318	3.25118	2.6393	0	0	0
ENSG00000253103	3.98565	4.02205	4.33522	3.16235	2.23433	4.62431	4.52147	4.64505
ENSG00000253183	0	0	0	0	0	0	0	0
ENSG00000253187	0	0	0	3.06118	6.25705	7.59445	0	4.37162
ENSG00000253203	0	0	0	0	0	0	0	0
ENSG00000253293	0	0	0	5.56149	7.47333	8.66935	2.41001	2.47895
ENSG00000253302	0	0	0	0	0	0	0	0.639387
ENSG00000253313	0	2.42787	0	0	0	0	0	0
ENSG00000253490	0	0	0.780257	0	0	0	0	0
ENSG00000253508	0	0	0	0	2.85387	3.39051	0	0
ENSG00000253552	0	0	0	1.54963	5.36378	6.67349	0	3.62221
ENSG00000253636	0	0	0	0	0.84896	0	0	0
ENSG00000253649	0	0	0	0	3.42465	2.36738	3.45462	2.45678
ENSG00000253712	0	0	0	0	0	0	0	0
ENSG00000253715	0	0	0	0	2.10746	0	0	0
ENSG00000253831	0	0	0	0	0	5.6061	3.40636	3.1911
ENSG00000253932	0	0	0	1.11073	0	0	0.319156	0.326492
ENSG00000254027	0	0	3.13693	4.28801	3.76363	5.6749	5.30221	2.68039
ENSG00000254044	0	0	0	0	0	3.12294	0	0
ENSG00000254148	0	0	0	0	0	6.73382	6.82494	0
ENSG00000254153	0	0	0	0	0	0	0	0
ENSG00000254162	0	0	0.689516	0	0	0	0	0
ENSG00000254187	0	0	0	0	0	0	0	0
ENSG00000254231	0	0	0	0	0	0	0	0
ENSG00000254254	0	1.28308	0.829654	0	0	0	0.520854	0
ENSG00000254258	3.04761	3.2476	3.72029	2.79279	2.76386	3.68288	2.6393	3.14522
ENSG00000254275	4.03307	2.76386	3.88525	3.30875	0	0	2.42787	0
ENSG00000254337	0	0	0	0	0	3.18633	2.20427	0
ENSG00000254369	0	0	0	4.00054	5.13615	6.04512	0.646647	3.88525
ENSG00000254486	0	0	0	0	0	0	0	0.331081
ENSG00000254556	0	0	0	0	0	1.5961	0	0.734958
ENSG00000254560	2.80432	0	0	0	0	0	0	0
ENSG00000254561	0	1.65832	0	0	0	0	0	0
ENSG00000254607	0	0	0	0	4.63498	5.92759	2.65102	3.29987
ENSG00000254620	0	0	0	0	2.38931	2.37964	0	4.04129
ENSG00000254673	0	0	0	0	5.98728	0	0	0
ENSG00000254680	5.42226	5.62268	3.47259	6.28245	5.39916	5.87215	7.34779	4.93393
ENSG00000254786	0	0	0	0	0	2.65102	1.17112	2.74642
ENSG00000254802	0	0	0	0	0	0	0	0
ENSG00000254877	0	0	0	0	0	1.86634	4.19314	4.79017
ENSG00000254932	0	0	0	0	2.02497	0	0	0
ENSG00000254936	0	0	0	0	0	0.955312	0	2.128
ENSG00000254946	0	0	0	0	0	0	0	0
ENSG00000254979	0	0	0	0	4.48513	4.58921	2.57383	4.02205
ENSG00000254991	0	0	0	0	0	0	1.39264	0
ENSG00000255002	0	0	0	0	0	0	0	0.801592
ENSG00000255112	7.34767	7.47669	7.09795	8.15851	7.38394	7.53467	8.21357	7.05007
ENSG00000255189	0	0	0	0	0	3.38177	3.33084	4.23076
ENSG00000255200	0	0	1.95051	0	0	0	0	0
ENSG00000255234	0	0	0	0	0	1.18977	0.901721	0
ENSG00000255240	0	0	0	0	1.62211	4.52147	5.64393	7.02652
ENSG00000255302	0	0	0	2.09908	0	0	0	0
ENSG00000255310	0	0	0	0	3.33084	5.97729	1.19633	5.52744
ENSG00000255399	0	0	0	0	0	0	0	2.33416
ENSG00000255436	0	0	0.253335	0	0	0	0	0
ENSG00000255443	0	0	2.41389	0	0	0	0	0
ENSG00000255462	0	0	5.45464	4.87936	0	0	0	3.44827
ENSG00000255472	0	0	0	0	0	0	0	0
ENSG00000255523	0	0	0	0	0	0	0	3.68288
ENSG00000255642	0	0	0	0	0	0	0	0
ENSG00000255757	0	0	0	0	0	0	0	2.91657
ENSG00000255882	0	0	0	0	0	0	0	0
ENSG00000255927	8.52301	8.31377	9.20324	8.62814	0	5.7099	8.26853	8.31727
ENSG00000256056	3.19737	3.40636	4.07017	4.52147	1.55464	2.60919	3.01106	2.751
ENSG00000256061	0	0	0	0	0	1.17688	0	0
ENSG00000256124	0	0	0	0	4.34272	5.02197	4.98634	0
ENSG00000256178	5.20472	0	4.49805	4.06432	0	3.94349	0	0
ENSG00000256193	0	0	0	0	1.42357	0	0	0.680547
ENSG00000256218	0	0	0	0	0	0	0.792319	0
ENSG00000256229	0	0	0	0	0	0	0	0
ENSG00000256262	4.39276	3.21111	3.92089	3.72029	0	0	3.26018	1.71002
ENSG00000256288	0	0	0	0	0	0	0	0
ENSG00000256379	0	0	3.22191	0	0	0	0	0
ENSG00000256576	0	0	2.85387	4.25873	3.85765	0	0.874422	0
ENSG00000256579	0	4.23076	0	3.2476	0	4.10712	0	0
ENSG00000256599	0	0	0	0	0	0	0	0
ENSG00000256731	0	0	0	0	0	0	0	0
ENSG00000256771	1.58835	0	0	0.696202	0	0.586644	0	0
ENSG00000256916	0	0	0	0	0	0	0	0
ENSG00000257096	7.01329	7.47676	5.70472	6.30659	4.58921	3.57014	5.00522	4.98634
ENSG00000257178	0	0	5.79779	0	0	0	2.47895	0
ENSG00000257184	0	0	0	0	3.83223	5.79584	0	0
ENSG00000257267	0	0	0	0	0.825082	0	0	0
ENSG00000257294	0	0	0	0	0	0	0	0
ENSG00000257378	0	0	0	0	0	0.25939	0	0
ENSG00000257464	5.62683	5.43569	7.31865	4.61492	0	4.89632	0	5.12824
ENSG00000257475	0	0	0	0	0	0	0	0
ENSG00000257500	0	0	0	0	2.36738	0	0	0
ENSG00000257512	0	0	2.35162	0	0	0	0	0
ENSG00000257588	0	0	0	3.59048	0	6.15099	6.02306	5.62827
ENSG00000257608	0	0	0	0.597716	0	0	0	0
ENSG00000257621	0	0	0	0	0	0	0	0
ENSG00000257718	0	0	0	0	2.89541	0	0	0
ENSG00000257727	0	0	2.54509	0	0	0	0	0
ENSG00000257771	0	0	0	2.35812	0	0	0	0
ENSG00000257869	0	0	5.88143	3.28212	2.37964	0	0	5.03857
ENSG00000257894	0	0	0	0	2.43654	0	0.639387	0
ENSG00000257900	3.28212	3.48983	0	3.2023	0	2.24826	4.38406	3.73466
ENSG00000257907	2.34518	3.06509	1.63922	0	0	0	0	2.2663
ENSG00000257950	0	0	0	0	0	0.350208	0	0
ENSG00000258017	9.28848	9.50224	9.44511	10.0665	0	8.05078	9.58635	9.31609
ENSG00000258169	0	0	0	0	0.831231	0	0	0
ENSG00000258225	2.22984	0	2.03318	0	2.51248	2.38931	2.55284	3.10169
ENSG00000258232	0	0	9.66128	0	4.35498	5.44553	0	0
ENSG00000258289	0	0	0	0	0	0	0	0
ENSG00000258301	0	0	0	0	0	0.988285	0	0
ENSG00000258311	0	0	0	0	0	0	0	0
ENSG00000258363	0	0	1.47294	0	0	0	0	0
ENSG00000258384	0	0	0	0	0	0	0	0
ENSG00000258422	0	0	0	0	0	0	0	0
ENSG00000258472	0	2.93173	0.988285	1.59218	0	0.839368	0.666922	0
ENSG00000258551	0	0	0	0	0	0	0	0
ENSG00000258592	0	0	3.01106	2.35162	2.08799	2.0682	0	1.79665
ENSG00000258604	0	3.72029	0	0	0	4.08149	0	2.22317
ENSG00000258616	0	0	2.62064	2.63149	0	0	0	0
ENSG00000258634	6.4735	5.92158	5.6576	5.87978	5.82906	5.9971	4.54293	5.05593
ENSG00000258644	6.30047	6.19087	6.50951	6.37982	7.38543	0	6.30035	5.25144
ENSG00000258659	0	0	0	0	0	0	0	0
ENSG00000258732	0	0	0.760638	0	7.20671	5.61035	0	0.839368
ENSG00000258737	0	0	0	0	0	0	3.77911	0
ENSG00000258739	0	0	0	0	1.51278	0	0	0
ENSG00000258765	0	3.83876	2.59213	0	3.16235	0	2.28117	0
ENSG00000258778	0	0	0	0	0	0	0	0
ENSG00000258881	0	1.79341	0	0	0.326492	1.65832	0	0
ENSG00000258891	0	0	0.677517	0	0	0	0	0
ENSG00000258938	1.63136	0	0	0	0	1.91846	0	0.772884
ENSG00000258973	0	0	0	0	0	0	0	0
ENSG00000258989	0	0	0	0	0	0	0	0
ENSG00000259040	0	0	0	0	6.88704	4.63498	0	0
ENSG00000259134	0	0	0	0	0	0	0	0
ENSG00000259144	0	0	0	0	0.796478	3.72029	2.32354	2.0959
ENSG00000259342	0	0	2.19376	0	0	2.48589	1.47771	0
ENSG00000259345	0	0	0	0	0	0	0	0
ENSG00000259380	5.0079	4.90395	5.46819	3.83223	2.73577	5.50842	4.63498	5.05784
ENSG00000259428	0	0	0	3.11453	0	0	0	0
ENSG00000259445	0	0	0	0	0	0	0	0
ENSG00000259475	3.88525	4.85846	7.54197	4.87108	2.79279	2.90359	1.91846	5.36999
ENSG00000259485	0	0	0	0	0	0	0	0
ENSG00000259519	4.55808	0	0	0	0	0	0	0
ENSG00000259539	0	3.29987	0	2.96566	0	2.84201	0	1.82834
ENSG00000259610	4.21166	3.73003	6.51909	5.73606	0	0	3.06118	0
ENSG00000259611	0	0	0	0	0	0	0	2.31365
ENSG00000259612	3.10169	2.99897	0	2.01389	1.81947	1.74291	1.9133	2.60919
ENSG00000259639	0	0	0	0	1.96345	0	0	0
ENSG00000259692	0	0	2.50422	0	0	0	0	0
ENSG00000259746	0	0	0	0	3.17998	0	0	0
ENSG00000259752	0	0	0	0	0	1.73259	0	0
ENSG00000259756	0	0	0	0	0	0	0	0
ENSG00000259782	0	0	0	1.94357	0	0	0	0
ENSG00000259856	6.94479	6.63533	5.61324	6.75174	7.54681	7.47681	6.87538	6.04962
ENSG00000259877	0	0	0	0	0	0	0	0
ENSG00000259891	0	0	0	0	0	0	0	0
ENSG00000259994	0	1.88783	0	0	0	0	0	0
ENSG00000260025	0	0	4.68023	3.24113	5.89313	4.85846	4.56537	4.63498
ENSG00000260103	0	0	0.712685	0	0	1.56132	0	0.32585
ENSG00000260163	0	0	0	0	0	0	0	0
ENSG00000260230	0	1.40972	0.458843	0	0	0.296034	0.904711	0
ENSG00000260235	3.24113	0	3.55676	0	0	0	0	0
ENSG00000260246	3.66227	0	0	0	0	0	0	0
ENSG00000260266	0	0	0	0	3.23504	4.17767	0.770698	0.329873
ENSG00000260306	0	0	0	0	3.51005	3.49991	2.27056	3.42
ENSG00000260360	0	0	0	0	0	0	0	0
ENSG00000260456	0	0	0	0	0	0	0	0
ENSG00000260465	6.95914	7.10542	6.62874	5.76409	7.97693	6.21361	4.41298	6.18857
ENSG00000260495	0	0	0	0	0	0	0	0
ENSG00000260581	2.19822	0	0	1.24443	4.30568	4.03307	1.42357	2.63474
ENSG00000260644	3.49991	4.03307	3.4125	2.88595	0	2.63149	1.98412	3.11453
ENSG00000260698	0	0	0	0	0.58902	0	0	0
ENSG00000260742	0	0	0.651781	0	0	0	0	0
ENSG00000260751	0	0	0	0	1.45926	0	0	0
ENSG00000260774	0	0	0	0	0	0	0	0
ENSG00000260853	3.15428	0	2.48589	2.51248	7.20947	2.18276	1.9679	2.67372
ENSG00000260872	0	0	0	0	0	0	0	0
ENSG00000260905	0	0	0	0	2.80432	3.00675	2.78538	2.76386
ENSG00000260913	0	0	0	0	0	0	0	0.76433
ENSG00000260916	0	0	0	0	0	0	0	0
ENSG00000260927	3.13693	4.47817	2.46989	3.45462	4.07017	3.95509	3.15428	3.81995
ENSG00000260973	0	0	0	0	1.20836	0	0	0.864518
ENSG00000260975	0	0	3.59048	0	0	0	2.21369	0
ENSG00000261026	2.42118	0	3.8949	1.41821	0.23137	0.936763	0.914201	0
ENSG00000261088	0	0	0	0	0	0	0	0
ENSG00000261126	0	2.00452	0	0	0	0	0.19279	0.47297
ENSG00000261175	0	0	0	0	0	7.19417	3.25118	5.82349
ENSG00000261211	0	0	0	0	0	0	0	0
ENSG00000261338	0	0	0	0.96777	0	0	0	0
ENSG00000261367	4.04129	0	0	0	0	0	0	0
ENSG00000261467	0	0	0	0	0	1.46277	0	0.446822
ENSG00000261501	0	0	0	0	0	0	0	0
ENSG00000261556	0	0	0	0	0	0	0	0
ENSG00000261557	0	0	0	0	1.04357	0	0	0.823896
ENSG00000261599	3.4971	4.04129	3.42	2.89541	0	2.63474	1.98854	3.10603
ENSG00000261602	0	0	0	0	0	0	0	0
ENSG00000261642	0	0	0	0	0	0.991574	0	0
ENSG00000261653	0	0	0	1.60238	0	0	0	0
ENSG00000261655	2.4495	2.18276	1.11073	2.02497	4.47817	3.74273	2.2663	2.49458
ENSG00000261659	0	0	0	0	0	0	0	0
ENSG00000261732	0	0	0.748262	0	0	0	0	0
ENSG00000261780	0	0	0	0	0	0	0	0
ENSG00000261789	0	0	0	0	0	0	0	0
ENSG00000261796	0	0	0	0.618234	0	0	0	0
ENSG00000261804	0	0	0	0	0	1.84195	0	1.53259
ENSG00000261821	0	0	0	2.01748	3.04299	4.02205	0	0
ENSG00000261824	0	0	0	0	0	0	0	0
ENSG00000261826	0	0	0	0	0	0	0.507206	0
ENSG00000261848	3.44019	0	0	0	0	0	0	0
ENSG00000261884	0	0	0	0	0	0	0	0
ENSG00000262074	4.45131	0	2.42118	4.02205	2.956	5.6441	3.47259	4.25873
ENSG00000262202	2.97383	3.3495	3.44019	0	2.7899	4.16158	1.83782	2.37331
ENSG00000262480	0	0	0	0	0	0	0	0
ENSG00000262732	0	0	0	0	0	0	0	0.804793
ENSG00000262833	0	0	0	0	0	0	0	0
ENSG00000263020	0	0	0	0	0	0	0	0
ENSG00000263203	8.72016	8.64635	7.66035	8.44075	7.38288	7.93292	8.28321	8.27406
ENSG00000263214	0	0	0	0	0	0	1.78209	0
ENSG00000263234	0	0	0	0	0	0	1.92763	0
ENSG00000263551	2.89541	0	4.87936	2.19822	0	1.9133	0	2.40086
ENSG00000263585	9.46953	9.23725	9.45581	7.90317	7.1688	8.88813	8.28574	8.74281
ENSG00000263591	0	0	0	0	0	0	0	0
ENSG00000263633	0	0	0	0	3.26707	0	0	0
ENSG00000263731	2.26093	0	0	0	0	0	0	0
ENSG00000263812	0	0	0	0	0	0	0	0
ENSG00000263874	0	0	0	0	0	0	0.608261	0
ENSG00000263911	0	0	0	0	0	0	0	0
ENSG00000263934	2.87914	3.81995	4.39276	2.17088	2.87914	6.72131	4.03307	4.69472
ENSG00000263990	0	4.38406	3.3495	3.64419	5.46239	4.18455	4.79017	4.24378
ENSG00000264057	0	0	5.55706	0	4.16158	4.57929	3.63495	5.12033
ENSG00000264194	0	0	0	0	0.782118	0	0	0
ENSG00000264198	0	1.48196	0	0	0	0	0	0
ENSG00000264347	0	0	0	0	0	0	3.39619	3.33084
ENSG00000264438	0	0	0	0	0	0	0	0
ENSG00000264449	0	0	0	0	1.2648	0	0	0
ENSG00000264464	0	0	0	0	0	0	0	0
ENSG00000264523	0	0	0	0	0	0	0	0
ENSG00000264548	0	0	0	0	0	0	0	0
